category,scientific_name,common_names,conservation_status,park_name,observations
Vascular Plant,Linanthus filipes,Thread Linanthus,,Bryce National Park,98
Vascular Plant,Linanthus harknessii,"Harkness' Flaxflower, Threeseed Linanthus",,Great Smoky Mountains National Park,89
Vascular Plant,Linanthus harknessii,"Harkness' Flaxflower, Threeseed Linanthus",,Bryce National Park,48
Vascular Plant,Linanthus harknessii,"Harkness' Flaxflower, Threeseed Linanthus",,Yosemite National Park,162
Vascular Plant,Linanthus harknessii,"Harkness' Flaxflower, Threeseed Linanthus",,Yellowstone National Park,256
Vascular Plant,Linanthus montanus,Mustang Clover,,Yosemite National Park,139
Vascular Plant,Linanthus montanus,Mustang Clover,,Great Smoky Mountains National Park,79
Vascular Plant,Linanthus montanus,Mustang Clover,,Bryce National Park,101
Vascular Plant,Linanthus montanus,Mustang Clover,,Yellowstone National Park,236
Vascular Plant,Linanthus nuttallii ssp. pubescens,"Nuttall's Deserttrumpets, Nuttall's Linanthus",,Yellowstone National Park,275
Vascular Plant,Linanthus nuttallii ssp. pubescens,"Nuttall's Deserttrumpets, Nuttall's Linanthus",,Bryce National Park,60
Vascular Plant,Linanthus nuttallii ssp. pubescens,"Nuttall's Deserttrumpets, Nuttall's Linanthus",,Great Smoky Mountains National Park,46
Vascular Plant,Linanthus nuttallii ssp. pubescens,"Nuttall's Deserttrumpets, Nuttall's Linanthus",,Yosemite National Park,126
Vascular Plant,Linaria dalmatica,"Dalmatian Toadflax, Dalmation Toadflax",,Bryce National Park,110
Vascular Plant,Linaria dalmatica,"Dalmatian Toadflax, Dalmation Toadflax",,Yosemite National Park,168
Vascular Plant,Linaria dalmatica,"Dalmatian Toadflax, Dalmation Toadflax",,Yellowstone National Park,274
Vascular Plant,Linaria dalmatica,"Dalmatian Toadflax, Dalmation Toadflax",,Great Smoky Mountains National Park,71
Vascular Plant,Linaria vulgaris,Butter-And-Eggs,,Great Smoky Mountains National Park,132
Vascular Plant,Linaria vulgaris,Butter-And-Eggs,,Bryce National Park,61
Vascular Plant,Linaria vulgaris,Butter-And-Eggs,,Yellowstone National Park,233
Vascular Plant,Linaria vulgaris,Butter-And-Eggs,,Great Smoky Mountains National Park,68
Vascular Plant,Linaria vulgaris,Butter-And-Eggs,,Bryce National Park,65
Vascular Plant,Linaria vulgaris,Butter-And-Eggs,,Yosemite National Park,133
Vascular Plant,Linaria vulgaris,Butter-And-Eggs,,Yosemite National Park,150
Vascular Plant,Linaria vulgaris,Butter-And-Eggs,,Yellowstone National Park,223
Vascular Plant,Linaria vulgaris,"Butter And Eggs, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Wild Snapdragon, Yellow Toadflax",,Great Smoky Mountains National Park,132
Vascular Plant,Linaria vulgaris,"Butter And Eggs, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Wild Snapdragon, Yellow Toadflax",,Bryce National Park,61
Vascular Plant,Linaria vulgaris,"Butter And Eggs, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Wild Snapdragon, Yellow Toadflax",,Yellowstone National Park,233
Vascular Plant,Linaria vulgaris,"Butter And Eggs, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Wild Snapdragon, Yellow Toadflax",,Great Smoky Mountains National Park,68
Vascular Plant,Linaria vulgaris,"Butter And Eggs, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Wild Snapdragon, Yellow Toadflax",,Bryce National Park,65
Vascular Plant,Linaria vulgaris,"Butter And Eggs, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Wild Snapdragon, Yellow Toadflax",,Yosemite National Park,133
Vascular Plant,Linaria vulgaris,"Butter And Eggs, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Wild Snapdragon, Yellow Toadflax",,Yosemite National Park,150
Vascular Plant,Linaria vulgaris,"Butter And Eggs, Flaxweed, Greater Butter-And-Eggs, Jacob's Ladder, Ramsted, Wild Snapdragon, Yellow Toadflax",,Yellowstone National Park,223
Vascular Plant,Lindera benzoin,Spicebush,,Yellowstone National Park,264
Vascular Plant,Lindera benzoin,Spicebush,,Yosemite National Park,126
Vascular Plant,Lindera benzoin,Spicebush,,Great Smoky Mountains National Park,69
Vascular Plant,Lindera benzoin,Spicebush,,Bryce National Park,104
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Yellow-Seed False-Pimpernel",,Bryce National Park,119
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Yellow-Seed False-Pimpernel",,Yosemite National Park,188
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Yellow-Seed False-Pimpernel",,Yellowstone National Park,239
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Yellow-Seed False-Pimpernel",,Great Smoky Mountains National Park,45
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Yellow-Seed False-Pimpernel",,Bryce National Park,98
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Yellow-Seed False-Pimpernel",,Yosemite National Park,151
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Yellow-Seed False-Pimpernel",,Great Smoky Mountains National Park,96
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Yellow-Seed False-Pimpernel",,Yellowstone National Park,244
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Bryce National Park,119
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Yosemite National Park,188
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Yellowstone National Park,239
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Great Smoky Mountains National Park,45
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Bryce National Park,98
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Yosemite National Park,151
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Great Smoky Mountains National Park,96
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Yellowstone National Park,244
Vascular Plant,Lindernia dubia var. anagallidea,False Pimpernel,,Bryce National Park,129
Vascular Plant,Lindernia dubia var. anagallidea,False Pimpernel,,Great Smoky Mountains National Park,113
Vascular Plant,Lindernia dubia var. anagallidea,False Pimpernel,,Yellowstone National Park,228
Vascular Plant,Lindernia dubia var. anagallidea,False Pimpernel,,Yosemite National Park,153
Vascular Plant,Lindernia dubia var. anagallidea,False Pimpernel,,Bryce National Park,115
Vascular Plant,Lindernia dubia var. anagallidea,False Pimpernel,,Great Smoky Mountains National Park,70
Vascular Plant,Lindernia dubia var. anagallidea,False Pimpernel,,Yellowstone National Park,245
Vascular Plant,Lindernia dubia var. anagallidea,False Pimpernel,,Yosemite National Park,174
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Bryce National Park,129
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Great Smoky Mountains National Park,113
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Yellowstone National Park,228
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Yosemite National Park,153
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Bryce National Park,115
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Great Smoky Mountains National Park,70
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Yellowstone National Park,245
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",,Yosemite National Park,174
Vascular Plant,Lindernia dubia var. dubia,False Pimpernel,,Bryce National Park,82
Vascular Plant,Lindernia dubia var. dubia,False Pimpernel,,Great Smoky Mountains National Park,99
Vascular Plant,Lindernia dubia var. dubia,False Pimpernel,,Yosemite National Park,165
Vascular Plant,Lindernia dubia var. dubia,False Pimpernel,,Yellowstone National Park,243
Vascular Plant,Linnaea borealis,Twinflower,,Yellowstone National Park,245
Vascular Plant,Linnaea borealis,Twinflower,,Yosemite National Park,93
Vascular Plant,Linnaea borealis,Twinflower,,Bryce National Park,77
Vascular Plant,Linnaea borealis,Twinflower,,Great Smoky Mountains National Park,95
Vascular Plant,Linnaea borealis var. longiflora,Longtube Twinflower,,Yosemite National Park,176
Vascular Plant,Linnaea borealis var. longiflora,Longtube Twinflower,,Great Smoky Mountains National Park,96
Vascular Plant,Linnaea borealis var. longiflora,Longtube Twinflower,,Yellowstone National Park,240
Vascular Plant,Linnaea borealis var. longiflora,Longtube Twinflower,,Bryce National Park,96
Vascular Plant,Linum intercursum,Sandplain Flax,,Bryce National Park,120
Vascular Plant,Linum intercursum,Sandplain Flax,,Great Smoky Mountains National Park,85
Vascular Plant,Linum intercursum,Sandplain Flax,,Yellowstone National Park,250
Vascular Plant,Linum intercursum,Sandplain Flax,,Yosemite National Park,126
Vascular Plant,Linum lewisii var. alpicola,Prairie Flax,,Bryce National Park,82
Vascular Plant,Linum lewisii var. alpicola,Prairie Flax,,Great Smoky Mountains National Park,99
Vascular Plant,Linum lewisii var. alpicola,Prairie Flax,,Yellowstone National Park,276
Vascular Plant,Linum lewisii var. alpicola,Prairie Flax,,Yosemite National Park,166
Vascular Plant,Linum lewisii var. lewisii,"Lewis' Flax, Prairie Flax",,Great Smoky Mountains National Park,68
Vascular Plant,Linum lewisii var. lewisii,"Lewis' Flax, Prairie Flax",,Yosemite National Park,114
Vascular Plant,Linum lewisii var. lewisii,"Lewis' Flax, Prairie Flax",,Bryce National Park,120
Vascular Plant,Linum lewisii var. lewisii,"Lewis' Flax, Prairie Flax",,Yellowstone National Park,275
Vascular Plant,Linum medium var. texanum,Stiff Yellow Flax,,Yellowstone National Park,252
Vascular Plant,Linum medium var. texanum,Stiff Yellow Flax,,Bryce National Park,93
Vascular Plant,Linum medium var. texanum,Stiff Yellow Flax,,Great Smoky Mountains National Park,91
Vascular Plant,Linum medium var. texanum,Stiff Yellow Flax,,Yosemite National Park,155
Vascular Plant,Linum striatum,"Ridged Yellow Flax, Yellow Flax",,Great Smoky Mountains National Park,88
Vascular Plant,Linum striatum,"Ridged Yellow Flax, Yellow Flax",,Bryce National Park,84
Vascular Plant,Linum striatum,"Ridged Yellow Flax, Yellow Flax",,Yosemite National Park,133
Vascular Plant,Linum striatum,"Ridged Yellow Flax, Yellow Flax",,Yellowstone National Park,289
Vascular Plant,Linum virginianum,Virginia Flax,,Yosemite National Park,133
Vascular Plant,Linum virginianum,Virginia Flax,,Great Smoky Mountains National Park,83
Vascular Plant,Linum virginianum,Virginia Flax,,Yellowstone National Park,242
Vascular Plant,Linum virginianum,Virginia Flax,,Bryce National Park,57
Vascular Plant,Liparis liliifolia,"Large Twayblade, Lily-Leaved Twayblade",,Yosemite National Park,185
Vascular Plant,Liparis liliifolia,"Large Twayblade, Lily-Leaved Twayblade",,Great Smoky Mountains National Park,49
Vascular Plant,Liparis liliifolia,"Large Twayblade, Lily-Leaved Twayblade",,Yellowstone National Park,265
Vascular Plant,Liparis liliifolia,"Large Twayblade, Lily-Leaved Twayblade",,Bryce National Park,110
Vascular Plant,Liparis loeselii,"Fen Orchid, Fen Orchis",,Yosemite National Park,157
Vascular Plant,Liparis loeselii,"Fen Orchid, Fen Orchis",,Great Smoky Mountains National Park,68
Vascular Plant,Liparis loeselii,"Fen Orchid, Fen Orchis",,Bryce National Park,112
Vascular Plant,Liparis loeselii,"Fen Orchid, Fen Orchis",,Yellowstone National Park,249
Vascular Plant,Lipocarpha micrantha,"Dwarf Bulrush, Smallflower Halfchaff Sedge, Small-Flower Halfchaff Sedge, Smallflower Hemicarpha",,Yellowstone National Park,242
Vascular Plant,Lipocarpha micrantha,"Dwarf Bulrush, Smallflower Halfchaff Sedge, Small-Flower Halfchaff Sedge, Smallflower Hemicarpha",,Great Smoky Mountains National Park,66
Vascular Plant,Lipocarpha micrantha,"Dwarf Bulrush, Smallflower Halfchaff Sedge, Small-Flower Halfchaff Sedge, Smallflower Hemicarpha",,Yosemite National Park,222
Vascular Plant,Lipocarpha micrantha,"Dwarf Bulrush, Smallflower Halfchaff Sedge, Small-Flower Halfchaff Sedge, Smallflower Hemicarpha",,Bryce National Park,95
Vascular Plant,Lipocarpha occidentalis,Western Halfchaff Sedge,,Great Smoky Mountains National Park,50
Vascular Plant,Lipocarpha occidentalis,Western Halfchaff Sedge,,Yellowstone National Park,277
Vascular Plant,Lipocarpha occidentalis,Western Halfchaff Sedge,,Yosemite National Park,142
Vascular Plant,Lipocarpha occidentalis,Western Halfchaff Sedge,,Bryce National Park,80
Vascular Plant,Liquidambar styraciflua,"Sweet Gum, Sweetgum",,Yellowstone National Park,267
Vascular Plant,Liquidambar styraciflua,"Sweet Gum, Sweetgum",,Great Smoky Mountains National Park,84
Vascular Plant,Liquidambar styraciflua,"Sweet Gum, Sweetgum",,Bryce National Park,112
Vascular Plant,Liquidambar styraciflua,"Sweet Gum, Sweetgum",,Yosemite National Park,131
Vascular Plant,Liriodendron tulipifera,"Tulip Tree, Tuliptree, Yellow Poplar",,Yosemite National Park,148
Vascular Plant,Liriodendron tulipifera,"Tulip Tree, Tuliptree, Yellow Poplar",,Great Smoky Mountains National Park,75
Vascular Plant,Liriodendron tulipifera,"Tulip Tree, Tuliptree, Yellow Poplar",,Yellowstone National Park,226
Vascular Plant,Liriodendron tulipifera,"Tulip Tree, Tuliptree, Yellow Poplar",,Bryce National Park,103
Vascular Plant,Liriope spicatum,Liriope,,Bryce National Park,115
Vascular Plant,Liriope spicatum,Liriope,,Yosemite National Park,143
Vascular Plant,Liriope spicatum,Liriope,,Great Smoky Mountains National Park,58
Vascular Plant,Liriope spicatum,Liriope,,Yellowstone National Park,241
Vascular Plant,Listera borealis,"Northern Listera, Northern Twayblade",,Yosemite National Park,149
Vascular Plant,Listera borealis,"Northern Listera, Northern Twayblade",,Great Smoky Mountains National Park,94
Vascular Plant,Listera borealis,"Northern Listera, Northern Twayblade",,Yellowstone National Park,282
Vascular Plant,Listera borealis,"Northern Listera, Northern Twayblade",,Bryce National Park,80
Vascular Plant,Listera caurina,Northwestern Twayblade,,Bryce National Park,81
Vascular Plant,Listera caurina,Northwestern Twayblade,,Yellowstone National Park,223
Vascular Plant,Listera caurina,Northwestern Twayblade,,Great Smoky Mountains National Park,70
Vascular Plant,Listera caurina,Northwestern Twayblade,,Yosemite National Park,125
Vascular Plant,Listera convallarioides,"Broadleaf Twayblade, Broad-Lip Twayblade, Broadlipped Listera, Broadlipped Twayblade",,Yellowstone National Park,221
Vascular Plant,Listera convallarioides,"Broadleaf Twayblade, Broad-Lip Twayblade, Broadlipped Listera, Broadlipped Twayblade",,Yosemite National Park,182
Vascular Plant,Listera convallarioides,"Broadleaf Twayblade, Broad-Lip Twayblade, Broadlipped Listera, Broadlipped Twayblade",,Bryce National Park,104
Vascular Plant,Listera convallarioides,"Broadleaf Twayblade, Broad-Lip Twayblade, Broadlipped Listera, Broadlipped Twayblade",,Great Smoky Mountains National Park,102
Vascular Plant,Listera cordata,Heartleaf Twayblade,,Yosemite National Park,171
Vascular Plant,Listera cordata,Heartleaf Twayblade,,Yellowstone National Park,251
Vascular Plant,Listera cordata,Heartleaf Twayblade,,Bryce National Park,77
Vascular Plant,Listera cordata,Heartleaf Twayblade,,Great Smoky Mountains National Park,90
Vascular Plant,Listera smallii,"Kidney-Leaf Twayblade, Small's Twayblade",,Yellowstone National Park,279
Vascular Plant,Listera smallii,"Kidney-Leaf Twayblade, Small's Twayblade",,Yosemite National Park,147
Vascular Plant,Listera smallii,"Kidney-Leaf Twayblade, Small's Twayblade",,Bryce National Park,135
Vascular Plant,Listera smallii,"Kidney-Leaf Twayblade, Small's Twayblade",,Great Smoky Mountains National Park,71
Amphibian,Lithobates catesbeianus,Bullfrog,,Bryce National Park,84
Amphibian,Lithobates catesbeianus,Bullfrog,,Yellowstone National Park,267
Amphibian,Lithobates catesbeianus,Bullfrog,,Great Smoky Mountains National Park,66
Amphibian,Lithobates catesbeianus,Bullfrog,,Yosemite National Park,136
Vascular Plant,Lithocarpus densiflorus var. echinoides,Tanoak,,Bryce National Park,96
Vascular Plant,Lithocarpus densiflorus var. echinoides,Tanoak,,Yosemite National Park,170
Vascular Plant,Lithocarpus densiflorus var. echinoides,Tanoak,,Yellowstone National Park,259
Vascular Plant,Lithocarpus densiflorus var. echinoides,Tanoak,,Great Smoky Mountains National Park,40
Vascular Plant,Lithophragma affine,San Francisco Woodland-Star,,Yellowstone National Park,254
Vascular Plant,Lithophragma affine,San Francisco Woodland-Star,,Great Smoky Mountains National Park,69
Vascular Plant,Lithophragma affine,San Francisco Woodland-Star,,Bryce National Park,106
Vascular Plant,Lithophragma affine,San Francisco Woodland-Star,,Yosemite National Park,155
Vascular Plant,Lithophragma bolanderi,Bolander's Woodland-Star,,Great Smoky Mountains National Park,84
Vascular Plant,Lithophragma bolanderi,Bolander's Woodland-Star,,Yellowstone National Park,231
Vascular Plant,Lithophragma bolanderi,Bolander's Woodland-Star,,Yosemite National Park,169
Vascular Plant,Lithophragma bolanderi,Bolander's Woodland-Star,,Bryce National Park,80
Vascular Plant,Lithophragma glabrum,"Bulbous Woodland-Star, Smooth Woodland-Star",,Bryce National Park,93
Vascular Plant,Lithophragma glabrum,"Bulbous Woodland-Star, Smooth Woodland-Star",,Yellowstone National Park,262
Vascular Plant,Lithophragma glabrum,"Bulbous Woodland-Star, Smooth Woodland-Star",,Great Smoky Mountains National Park,108
Vascular Plant,Lithophragma glabrum,"Bulbous Woodland-Star, Smooth Woodland-Star",,Yosemite National Park,142
Vascular Plant,Lithophragma heterophyllum,Hillside Woodland-Star,,Yosemite National Park,162
